layer_idx,neuron_idx,dpo_projection_value,dpo_activation_value
22,5816,,
1,4939,,
25,6087,,
4,5210,,
21,8597,,
0,7720,0.0013761520385742188,0.10784912109375
21,2181,,
0,1304,-8.612871170043945e-05,0.02545166015625
22,9199,,
22,2783,,
25,3054,,
11,4876,,
16,5220,,
21,5564,,
12,7730,,
17,8074,,
12,1314,,
17,1658,,
22,6166,,
13,4168,,
11,8259,,
16,8603,,
21,8947,,
11,1843,,
16,2187,,
21,2531,,
2,4009,,
7,4353,,
12,4697,,
17,5041,,
13,7551,,
3,6863,,
8,7207,,
3,447,,
8,791,,
13,1135,,
11,5226,,
2,7392,,
7,7736,,
12,8080,,
12,1664,,
2,976,,
7,1320,,
13,4518,,
3,3830,,
8,4174,,
23,5236,,
2,4359,,
24,8090,,
3,7213,,
19,1330,,
24,1674,,
3,797,,
20,4184,,
18,8275,,
23,8619,,
18,1859,,
23,2203,,
14,4369,,
19,4713,,
24,5057,,
15,7223,,
20,7567,,
10,463,,
15,807,,
20,1151,,
18,5242,,
23,5586,,
14,7752,,
19,8096,,
24,8440,,
14,1336,,
19,1680,,
5,3502,,
10,3846,,
15,4190,,
20,4534,,
18,8625,,
6,6356,,
9,6627,,
9,211,,
14,4719,,
5,6885,,
10,7229,,
15,7573,,
5,469,,
10,813,,
1,2979,,
6,3323,,
4,3250,,
9,3594,,
0,5760,9.179115295410156e-06,-0.00672149658203125
5,3852,,
1,6362,,
6,6706,,
22,823,,
25,7510,,
4,6633,,
9,6977,,
25,1094,,
4,217,,
0,9143,8.982419967651367e-05,0.019256591796875
0,2727,0.00029206275939941406,0.032440185546875
22,4206,,
25,4477,,
16,6643,,
21,6987,,
0,6110,-0.0003094673156738281,0.0361328125
16,227,,
21,571,,
17,3081,,
22,7589,,
22,1173,,
25,7860,,
25,1444,,
11,3266,,
16,3610,,
21,3954,,
7,5776,,
12,6120,,
17,6464,,
17,48,,
8,8630,,
13,8974,,
8,2214,,
13,2558,,
11,6649,,
16,6993,,
11,233,,
16,577,,
2,8815,,
7,9159,,
2,2399,,
7,2743,,
12,3087,,
17,3431,,
3,5253,,
8,5597,,
13,5941,,
2,5782,,
7,6126,,
23,243,,
3,8636,,
8,8980,,
24,3097,,
3,2220,,
8,2564,,
2,9165,,
18,3282,,
23,3626,,
19,6136,,
24,6480,,
24,64,,
20,8990,,
15,2230,,
20,2574,,
18,6665,,
23,7009,,
18,249,,
23,593,,
14,9175,,
14,2759,,
19,3103,,
24,3447,,
10,5269,,
15,5613,,
20,5957,,
18,3632,,
6,1363,,
9,1634,,
14,6142,,
19,6486,,
5,8308,,
10,8652,,
15,8996,,
5,1892,,
10,2236,,
15,2580,,
1,4402,,
6,4746,,
4,4673,,
9,5017,,
0,767,-3.6954879760742188e-06,0.01522064208984375
5,5275,,
10,5619,,
1,7785,,
6,8129,,
1,1369,,
4,8056,,
6,1713,,
9,8400,,
4,1640,,
9,1984,,
0,4150,0.00021517276763916016,-0.0213623046875
5,8658,,
22,5629,,
1,4752,,
25,5900,,
4,5023,,
21,8410,,
0,7533,0.0001156926155090332,-0.0247802734375
21,1994,,
0,1117,-0.00035190582275390625,0.051544189453125
22,9012,,
22,2596,,
25,2867,,
11,4689,,
16,5033,,
21,5377,,
12,7543,,
17,7887,,
12,1127,,
17,1471,,
22,5979,,
13,3981,,
11,8072,,
16,8416,,
21,8760,,
11,1656,,
16,2000,,
21,2344,,
2,3822,,
7,4166,,
12,4510,,
17,4854,,
3,6676,,
8,7020,,
13,7364,,
3,260,,
8,604,,
13,948,,
11,5039,,
2,7205,,
7,7549,,
12,7893,,
2,789,,
7,1133,,
12,1477,,
3,3643,,
8,3987,,
13,4331,,
23,5049,,
2,4172,,
24,7903,,
3,7026,,
19,1143,,
24,1487,,
3,610,,
20,3997,,
18,8088,,
23,8432,,
18,1672,,
23,2016,,
14,4182,,
19,4526,,
24,4870,,
15,7036,,
20,7380,,
10,276,,
15,620,,
20,964,,
18,5055,,
23,5399,,
14,7565,,
19,7909,,
24,8253,,
14,1149,,
19,1493,,
5,3315,,
10,3659,,
15,4003,,
20,4347,,
18,8438,,
6,6169,,
4,6096,,
9,6440,,
9,24,,
14,4532,,
5,6698,,
10,7042,,
15,7386,,
5,282,,
10,626,,
1,9208,,
1,2792,,
6,3136,,
4,3063,,
9,3407,,
0,5573,1.71661376953125e-05,0.0013341903686523438
5,3665,,
22,7052,,
1,6175,,
6,6519,,
22,636,,
25,7323,,
4,6446,,
25,907,,
4,30,,
0,8956,-5.960464477539062e-07,-0.01311492919921875
21,3417,,
0,2540,-0.0001131892204284668,-0.00788116455078125
22,4019,,
25,4290,,
16,6456,,
21,6800,,
16,40,,
21,384,,
12,2550,,
17,2894,,
22,7402,,
22,986,,
25,7673,,
13,5404,,
25,1257,,
11,3079,,
16,3423,,
21,3767,,
7,5589,,
12,5933,,
17,6277,,
8,8443,,
13,8787,,
3,1683,,
8,2027,,
13,2371,,
11,6462,,
16,6806,,
11,46,,
2,8628,,
7,8972,,
2,2212,,
7,2556,,
12,2900,,
3,5066,,
8,5410,,
13,5754,,
2,5595,,
7,5939,,
23,56,,
3,8449,,
8,8793,,
24,2910,,
3,2033,,
2,8978,,
18,3095,,
23,3439,,
19,5949,,
24,6293,,
20,8803,,
15,2043,,
20,2387,,
18,6478,,
23,6822,,
18,62,,
23,406,,
14,8988,,
14,2572,,
19,2916,,
24,3260,,
10,5082,,
15,5426,,
20,5770,,
18,3445,,
6,1176,,
9,7863,,
9,1447,,
14,5955,,
19,6299,,
5,8121,,
10,8465,,
15,8809,,
5,1705,,
10,2049,,
15,2393,,
20,9153,,
1,4215,,
6,4559,,
4,4486,,
9,4830,,
0,6996,4.279613494873047e-05,0.007343292236328125
0,580,-0.00025177001953125,-0.02557373046875
5,5088,,
10,5432,,
1,7598,,
6,7942,,
1,1182,,
4,7869,,
6,1526,,
9,8213,,
4,1453,,
9,1797,,
25,2330,,
0,3963,0.0002894401550292969,0.0391845703125
22,5442,,
1,4565,,
25,5713,,
21,8223,,
0,7346,-0.0005712509155273438,0.07965087890625
16,1463,,
21,1807,,
0,930,2.4557113647460938e-05,-0.047271728515625
17,4317,,
22,8825,,
22,2409,,
25,9096,,
25,2680,,
11,4502,,
16,4846,,
21,5190,,
12,7356,,
17,7700,,
7,596,,
12,940,,
17,1284,,
8,3450,,
13,3794,,
11,7885,,
16,8229,,
21,8573,,
11,1469,,
16,1813,,
2,3635,,
7,3979,,
12,4323,,
17,4667,,
3,6489,,
8,6833,,
13,7177,,
3,73,,
8,417,,
13,761,,
11,4852,,
2,7018,,
7,7362,,
12,7706,,
2,602,,
7,946,,
3,3456,,
8,3800,,
23,4862,,
2,3985,,
24,7716,,
3,6839,,
19,956,,
24,1300,,
20,3810,,
18,7901,,
23,8245,,
18,1485,,
23,1829,,
14,3995,,
19,4339,,
24,4683,,
15,6849,,
20,7193,,
10,89,,
15,433,,
20,777,,
18,4868,,
23,5212,,
14,7378,,
19,7722,,
24,8066,,
14,962,,
19,1306,,
5,3128,,
10,3472,,
15,3816,,
20,4160,,
6,5982,,
4,5909,,
9,6253,,
14,4345,,
5,6511,,
10,6855,,
15,7199,,
5,95,,
10,439,,
1,9021,,
1,2605,,
6,2949,,
4,2876,,
9,3220,,
0,5386,0.00047659873962402344,0.0670166015625
5,3478,,
22,6865,,
1,5988,,
6,6332,,
22,449,,
25,7136,,
4,6259,,
25,720,,
0,8769,-5.9604644775390625e-06,0.003864288330078125
21,3230,,
0,2353,0.0007829666137695312,-0.1031494140625
22,3832,,
25,4103,,
16,6269,,
21,6613,,
21,197,,
17,9123,,
12,2363,,
17,2707,,
22,7215,,
22,799,,
25,7486,,
13,5217,,
11,2892,,
16,3236,,
21,3580,,
7,5402,,
12,5746,,
17,6090,,
8,8256,,
13,8600,,
3,1496,,
8,1840,,
13,2184,,
11,6275,,
16,6619,,
2,8441,,
7,8785,,
12,9129,,
2,2025,,
7,2369,,
12,2713,,
3,4879,,
8,5223,,
13,5567,,
2,5408,,
7,5752,,
3,8262,,
8,8606,,
24,2723,,
3,1846,,
2,8791,,
18,2908,,
23,3252,,
19,5762,,
24,6106,,
15,8272,,
20,8616,,
15,1856,,
20,2200,,
18,6291,,
23,6635,,
23,219,,
14,8801,,
19,9145,,
14,2385,,
19,2729,,
24,3073,,
10,4895,,
15,5239,,
20,5583,,
6,7405,,
18,3258,,
6,989,,
9,7676,,
9,1260,,
14,5768,,
19,6112,,
5,7934,,
10,8278,,
15,8622,,
5,1518,,
10,1862,,
15,2206,,
1,4028,,
6,4372,,
4,4299,,
9,4643,,
0,6809,0.00024199485778808594,-0.05133056640625
0,393,-2.205371856689453e-06,0.12005615234375
5,4901,,
10,5245,,
1,7411,,
6,7755,,
1,995,,
4,7682,,
6,1339,,
9,8026,,
4,1266,,
9,1610,,
25,2143,,
0,3776,-0.0001220703125,0.0218505859375
22,5255,,
25,5526,,
21,8036,,
0,7159,3.236532211303711e-05,0.03692626953125
16,1276,,
21,1620,,
0,743,0.0002415180206298828,-0.0306243896484375
17,4130,,
22,8638,,
22,2222,,
25,8909,,
25,2493,,
13,224,,
11,4315,,
16,4659,,
21,5003,,
12,7169,,
17,7513,,
7,409,,
12,753,,
17,1097,,
8,3263,,
13,3607,,
11,7698,,
16,8042,,
21,8386,,
11,1282,,
16,1626,,
2,3448,,
7,3792,,
12,4136,,
17,4480,,
3,6302,,
8,6646,,
13,6990,,
8,230,,
13,574,,
11,4665,,
2,6831,,
7,7175,,
12,7519,,
2,415,,
7,759,,
3,3269,,
8,3613,,
18,4331,,
23,4675,,
2,3798,,
19,7185,,
24,7529,,
3,6652,,
19,769,,
24,1113,,
20,3623,,
18,7714,,
23,8058,,
18,1298,,
23,1642,,
14,3808,,
19,4152,,
24,4496,,
10,6318,,
15,6662,,
20,7006,,
15,246,,
20,590,,
18,4681,,
9,2683,,
14,7191,,
19,7535,,
14,775,,
19,1119,,
5,2941,,
10,3285,,
15,3629,,
20,3973,,
1,5451,,
6,5795,,
4,5722,,
9,6066,,
0,1816,-1.8715858459472656e-05,0.0019483566284179688
5,6324,,
10,6668,,
10,252,,
1,8834,,
6,9178,,
1,2418,,
4,9105,,
6,2762,,
4,2689,,
9,3033,,
0,5199,1.5854835510253906e-05,-0.0191650390625
22,6678,,
1,5801,,
22,262,,
25,6949,,
4,6072,,
25,533,,
0,8582,9.387731552124023e-05,0.019073486328125
21,3043,,
0,2166,3.933906555175781e-06,0.006744384765625
22,3645,,
25,3916,,
16,6082,,
21,6426,,
21,10,,
17,8936,,
12,2176,,
17,2520,,
22,7028,,
25,7299,,
13,5030,,
11,9121,,
11,2705,,
16,3049,,
21,3393,,
7,5215,,
12,5559,,
17,5903,,
8,8069,,
13,8413,,
3,1309,,
8,1653,,
13,1997,,
11,6088,,
16,6432,,
2,8254,,
7,8598,,
12,8942,,
2,1838,,
7,2182,,
12,2526,,
3,4692,,
8,5036,,
13,5380,,
23,6098,,
2,5221,,
7,5565,,
24,8952,,
3,8075,,
8,8419,,
24,2536,,
3,1659,,
18,9137,,
18,2721,,
23,3065,,
14,5231,,
19,5575,,
24,5919,,
15,8085,,
20,8429,,
15,1669,,
20,2013,,
18,6104,,
23,6448,,
23,32,,
14,8614,,
19,8958,,
14,2198,,
19,2542,,
24,2886,,
5,4364,,
10,4708,,
15,5052,,
20,5396,,
6,7218,,
6,802,,
9,7489,,
4,729,,
9,1073,,
14,5581,,
5,7747,,
10,8091,,
15,8435,,
5,1331,,
10,1675,,
15,2019,,
1,3841,,
6,4185,,
4,4112,,
9,4456,,
0,6622,2.5033950805664062e-06,0.003025054931640625
0,206,-1.52587890625e-05,0.03863525390625
5,4714,,
1,7224,,
6,7568,,
22,1685,,
1,808,,
4,7495,,
6,1152,,
9,7839,,
4,1079,,
25,1956,,
0,3589,6.717443466186523e-05,0.015594482421875
22,5068,,
25,5339,,
21,7849,,
0,6972,3.5822391510009766e-05,-0.00827789306640625
16,1089,,
21,1433,,
17,3943,,
22,8451,,
22,2035,,
25,8722,,
25,2306,,
13,37,,
11,4128,,
16,4472,,
21,4816,,
12,6982,,
17,7326,,
7,222,,
12,566,,
17,910,,
8,3076,,
13,3420,,
11,7511,,
16,7855,,
21,8199,,
11,1095,,
16,1439,,
2,3261,,
7,3605,,
12,3949,,
17,4293,,
3,6115,,
8,6459,,
13,6803,,
8,43,,
13,387,,
11,4478,,
2,6644,,
7,6988,,
12,7332,,
2,228,,
7,572,,
3,3082,,
8,3426,,
18,4144,,
23,4488,,
2,3611,,
19,6998,,
24,7342,,
3,6465,,
19,582,,
24,926,,
20,3436,,
18,7527,,
23,7871,,
18,1111,,
23,1455,,
14,3621,,
19,3965,,
24,4309,,
10,6131,,
15,6475,,
20,6819,,
15,59,,
20,403,,
18,4494,,
9,2496,,
14,7004,,
19,7348,,
14,588,,
19,932,,
5,9170,,
5,2754,,
10,3098,,
15,3442,,
20,3786,,
1,5264,,
6,5608,,
4,5535,,
9,5879,,
0,1629,0.0009002685546875,0.0872802734375
5,6137,,
10,6481,,
10,65,,
1,8647,,
6,8991,,
1,2231,,
4,8918,,
6,2575,,
4,2502,,
9,2846,,
0,5012,2.7418136596679688e-06,-0.014404296875
22,6491,,
1,5614,,
22,75,,
25,6762,,
4,5885,,
25,346,,
0,8395,-0.00017905235290527344,-0.0160980224609375
21,2856,,
0,1979,9.310245513916016e-05,-0.01433563232421875
22,3458,,
25,3729,,
16,5895,,
21,6239,,
12,8405,,
17,8749,,
12,1989,,
17,2333,,
22,6841,,
25,7112,,
13,4843,,
11,8934,,
11,2518,,
16,2862,,
21,3206,,
2,4684,,
7,5028,,
12,5372,,
17,5716,,
3,7538,,
8,7882,,
13,8226,,
3,1122,,
8,1466,,
13,1810,,
11,5901,,
2,8067,,
7,8411,,
12,8755,,
2,1651,,
7,1995,,
12,2339,,
3,4505,,
8,4849,,
13,5193,,
23,5911,,
2,5034,,
24,8765,,
3,7888,,
19,2005,,
24,2349,,
3,1472,,
20,4859,,
18,8950,,
18,2534,,
23,2878,,
14,5044,,
19,5388,,
24,5732,,
15,7898,,
20,8242,,
10,1138,,
15,1482,,
20,1826,,
18,5917,,
23,6261,,
14,8427,,
19,8771,,
24,9115,,
14,2011,,
19,2355,,
5,4177,,
10,4521,,
15,4865,,
20,5209,,
6,7031,,
1,271,,
6,615,,
9,7302,,
4,542,,
9,886,,
14,5394,,
5,7560,,
10,7904,,
15,8248,,
5,1144,,
10,1488,,
1,3654,,
6,3998,,
4,3925,,
9,4269,,
0,6435,-0.00011676549911499023,0.0255584716796875
0,19,-0.0008411407470703125,-0.045196533203125
5,4527,,
1,7037,,
6,7381,,
22,1498,,
1,621,,
4,7308,,
9,7652,,
25,1769,,
4,892,,
25,8185,,
0,3402,-0.0001742839813232422,0.1058349609375
22,4881,,
25,5152,,
16,7318,,
21,7662,,
0,6785,-0.0001016855239868164,-0.03289794921875
16,902,,
21,1246,,
17,3756,,
22,8264,,
22,1848,,
25,8535,,
25,2119,,
11,3941,,
16,4285,,
21,4629,,
7,6451,,
12,6795,,
17,7139,,
7,35,,
12,379,,
17,723,,
8,2889,,
13,3233,,
11,7324,,
16,7668,,
11,908,,
16,1252,,
2,3074,,
7,3418,,
12,3762,,
17,4106,,
3,5928,,
8,6272,,
13,6616,,
13,200,,
2,6457,,
7,6801,,
23,918,,
2,41,,
7,385,,
24,3772,,
3,2895,,
8,3239,,
18,3957,,
23,4301,,
19,6811,,
24,7155,,
14,51,,
19,395,,
24,739,,
15,2905,,
20,3249,,
18,7340,,
23,7684,,
18,924,,
23,1268,,
14,3434,,
19,3778,,
24,4122,,
10,5944,,
15,6288,,
20,6632,,
20,216,,
18,4307,,
6,2038,,
9,2309,,
14,6817,,
19,7161,,
14,401,,
5,8983,,
5,2567,,
10,2911,,
15,3255,,
1,5077,,
6,5421,,
4,5348,,
9,5692,,
0,1442,-0.0003609657287597656,-0.08612060546875
5,5950,,
10,6294,,
1,8460,,
6,8804,,
1,2044,,
4,8731,,
6,2388,,
9,9075,,
4,2315,,
9,2659,,
0,4825,-0.0004100799560546875,0.1253662109375
22,6304,,
1,5427,,
25,6575,,
4,5698,,
25,159,,
21,9085,,
0,8208,-2.682209014892578e-06,0.035980224609375
21,2669,,
0,1792,-2.4259090423583984e-05,0.0185699462890625
22,3271,,
25,3542,,
11,5364,,
16,5708,,
21,6052,,
12,8218,,
17,8562,,
12,1802,,
17,2146,,
22,6654,,
13,4656,,
11,8747,,
16,9091,,
11,2331,,
16,2675,,
21,3019,,
2,4497,,
7,4841,,
12,5185,,
17,5529,,
3,7351,,
8,7695,,
13,8039,,
3,935,,
8,1279,,
13,1623,,
11,5714,,
2,7880,,
7,8224,,
12,8568,,
2,1464,,
7,1808,,
12,2152,,
3,4318,,
8,4662,,
13,5006,,
23,5724,,
2,4847,,
24,8578,,
3,7701,,
19,1818,,
24,2162,,
3,1285,,
20,4672,,
18,8763,,
23,9107,,
18,2347,,
23,2691,,
14,4857,,
19,5201,,
24,5545,,
15,7711,,
20,8055,,
10,951,,
15,1295,,
20,1639,,
18,5730,,
23,6074,,
14,8240,,
19,8584,,
24,8928,,
14,1824,,
19,2168,,
5,3990,,
10,4334,,
15,4678,,
20,5022,,
18,9113,,
6,6844,,
1,84,,
6,428,,
9,7115,,
4,355,,
9,699,,
14,5207,,
5,7373,,
10,7717,,
15,8061,,
5,957,,
10,1301,,
1,3467,,
6,3811,,
4,3738,,
9,4082,,
0,6248,-0.00534820556640625,0.64453125
5,4340,,
1,6850,,
6,7194,,
22,1311,,
1,434,,
4,7121,,
9,7465,,
25,1582,,
4,705,,
25,7998,,
0,3215,-9.500980377197266e-05,0.016265869140625
22,4694,,
25,4965,,
16,7131,,
21,7475,,
16,715,,
21,1059,,
17,3569,,
22,8077,,
22,1661,,
25,8348,,
13,6079,,
25,1932,,
11,3754,,
16,4098,,
21,4442,,
7,6264,,
12,6608,,
17,6952,,
12,192,,
17,536,,
8,9118,,
3,2358,,
8,2702,,
13,3046,,
11,7137,,
16,7481,,
11,721,,
16,1065,,
2,2887,,
7,3231,,
12,3575,,
3,5741,,
8,6085,,
13,6429,,
13,13,,
2,6270,,
7,6614,,
23,731,,
7,198,,
3,9124,,
24,3585,,
3,2708,,
18,3770,,
23,4114,,
19,6624,,
24,6968,,
19,208,,
24,552,,
15,2718,,
20,3062,,
18,7153,,
23,7497,,
18,737,,
23,1081,,
14,3247,,
19,3591,,
24,3935,,
10,5757,,
15,6101,,
20,6445,,
20,29,,
18,4120,,
6,1851,,
9,8538,,
9,2122,,
14,6630,,
19,6974,,
14,214,,
5,8796,,
10,9140,,
5,2380,,
10,2724,,
15,3068,,
1,4890,,
6,5234,,
4,5161,,
9,5505,,
0,7671,6.103515625e-05,-0.024810791015625
0,1255,-2.8192996978759766e-05,0.006244659423828125
5,5763,,
10,6107,,
1,8273,,
6,8617,,
1,1857,,
4,8544,,
6,2201,,
9,8888,,
4,2128,,
9,2472,,
25,3005,,
0,4638,5.125999450683594e-06,0.0028476715087890625
22,6117,,
1,5240,,
25,6388,,
21,8898,,
0,8021,2.3245811462402344e-06,0.00823974609375
16,2138,,
21,2482,,
0,1605,-6.16908073425293e-05,-0.0067138671875
17,4992,,
22,3084,,
25,3355,,
11,5177,,
16,5521,,
21,5865,,
12,8031,,
17,8375,,
7,1271,,
12,1615,,
17,1959,,
8,4125,,
13,4469,,
11,8560,,
16,8904,,
11,2144,,
16,2488,,
2,4310,,
7,4654,,
12,4998,,
17,5342,,
3,7164,,
8,7508,,
13,7852,,
3,748,,
8,1092,,
13,1436,,
11,5527,,
2,7693,,
7,8037,,
12,8381,,
2,1277,,
7,1621,,
3,4131,,
8,4475,,
23,5537,,
2,4660,,
24,8391,,
3,7514,,
19,1631,,
24,1975,,
20,4485,,
18,8576,,
23,8920,,
18,2160,,
23,2504,,
14,4670,,
19,5014,,
24,5358,,
15,7524,,
20,7868,,
10,764,,
15,1108,,
20,1452,,
18,5543,,
23,5887,,
14,8053,,
19,8397,,
24,8741,,
14,1637,,
19,1981,,
5,3803,,
10,4147,,
15,4491,,
20,4835,,
6,6657,,
6,241,,
4,6584,,
9,6928,,
4,168,,
9,512,,
14,5020,,
5,7186,,
10,7530,,
15,7874,,
5,770,,
10,1114,,
1,3280,,
6,3624,,
4,3551,,
9,3895,,
0,6061,-8.344650268554688e-05,0.0252227783203125
5,4153,,
22,7540,,
1,6663,,
6,7007,,
22,1124,,
1,247,,
4,6934,,
25,1395,,
25,7811,,
4,518,,
21,3905,,
0,3028,7.522106170654297e-05,-0.06036376953125
22,4507,,
25,4778,,
16,6944,,
21,7288,,
11,184,,
16,528,,
21,872,,
12,3038,,
17,3382,,
22,7890,,
22,1474,,
25,8161,,
13,5892,,
11,3567,,
16,3911,,
21,4255,,
7,6077,,
12,6421,,
17,6765,,
12,5,,
17,349,,
8,8931,,
3,2171,,
8,2515,,
13,2859,,
11,6950,,
16,7294,,
11,534,,
2,9116,,
2,2700,,
7,3044,,
12,3388,,
3,5554,,
8,5898,,
13,6242,,
2,6083,,
7,6427,,
23,544,,
3,8937,,
24,3398,,
3,2521,,
18,3583,,
23,3927,,
19,6437,,
24,6781,,
19,21,,
24,365,,
15,2531,,
20,2875,,
18,6966,,
23,7310,,
18,550,,
23,894,,
14,3060,,
19,3404,,
24,3748,,
10,5570,,
15,5914,,
20,6258,,
18,3933,,
6,1664,,
9,8351,,
9,1935,,
14,6443,,
19,6787,,
14,27,,
5,8609,,
10,8953,,
5,2193,,
10,2537,,
15,2881,,
1,4703,,
6,5047,,
4,4974,,
9,5318,,
0,7484,6.598234176635742e-05,0.0209808349609375
0,1068,9.268522262573242e-05,-0.01568603515625
5,5576,,
10,5920,,
1,8086,,
6,8430,,
1,1670,,
4,8357,,
6,2014,,
9,8701,,
4,1941,,
9,2285,,
25,2818,,
0,4451,0.00012183189392089844,0.037994384765625
22,5930,,
1,5053,,
25,6201,,
21,8711,,
0,7834,0.0004355907440185547,-0.07757568359375
16,1951,,
21,2295,,
0,1418,-1.1980533599853516e-05,-0.0145721435546875
17,4805,,
22,2897,,
25,3168,,
11,4990,,
16,5334,,
21,5678,,
12,7844,,
17,8188,,
7,1084,,
12,1428,,
17,1772,,
8,3938,,
13,4282,,
11,8373,,
16,8717,,
21,9061,,
11,1957,,
16,2301,,
2,4123,,
7,4467,,
12,4811,,
17,5155,,
3,6977,,
8,7321,,
13,7665,,
3,561,,
8,905,,
13,1249,,
11,5340,,
2,7506,,
7,7850,,
12,8194,,
2,1090,,
7,1434,,
3,3944,,
8,4288,,
23,5350,,
2,4473,,
19,7860,,
24,8204,,
3,7327,,
19,1444,,
24,1788,,
20,4298,,
18,8389,,
23,8733,,
18,1973,,
23,2317,,
14,4483,,
19,4827,,
24,5171,,
10,6993,,
15,7337,,
20,7681,,
10,577,,
15,921,,
20,1265,,
18,5356,,
23,5700,,
9,3358,,
14,7866,,
19,8210,,
14,1450,,
19,1794,,
5,3616,,
10,3960,,
15,4304,,
20,4648,,
1,6126,,
6,6470,,
6,54,,
4,6397,,
9,6741,,
9,325,,
0,2491,-0.0004801750183105469,0.045074462890625
5,6999,,
10,7343,,
5,583,,
10,927,,
1,3093,,
6,3437,,
4,3364,,
9,3708,,
0,5874,-6.264448165893555e-05,-0.012664794921875
22,7353,,
1,6476,,
22,937,,
25,7624,,
1,60,,
4,6747,,
25,1208,,
21,3718,,
0,2841,3.451108932495117e-05,0.1435546875
22,4320,,
25,4591,,
16,6757,,
21,7101,,
16,341,,
21,685,,
12,2851,,
17,3195,,
22,7703,,
25,7974,,
13,5705,,
11,3380,,
16,3724,,
21,4068,,
7,5890,,
12,6234,,
17,6578,,
17,162,,
8,8744,,
13,9088,,
3,1984,,
8,2328,,
13,2672,,
11,6763,,
16,7107,,
11,347,,
2,8929,,
2,2513,,
7,2857,,
12,3201,,
3,5367,,
8,5711,,
13,6055,,
23,6773,,
2,5896,,
7,6240,,
23,357,,
3,8750,,
8,9094,,
24,3211,,
3,2334,,
18,3396,,
23,3740,,
14,5906,,
19,6250,,
24,6594,,
24,178,,
15,8760,,
20,9104,,
15,2344,,
20,2688,,
18,6779,,
23,7123,,
18,363,,
23,707,,
14,2873,,
19,3217,,
24,3561,,
5,5039,,
10,5383,,
15,5727,,
20,6071,,
6,7893,,
6,1477,,
9,8164,,
4,1404,,
9,1748,,
14,6256,,
5,8422,,
10,8766,,
15,9110,,
5,2006,,
10,2350,,
15,2694,,
1,4516,,
6,4860,,
4,4787,,
9,5131,,
0,7297,1.7642974853515625e-05,0.01094818115234375
0,881,-5.40614128112793e-05,0.01560211181640625
5,5389,,
1,7899,,
6,8243,,
22,2360,,
1,1483,,
4,8170,,
6,1827,,
9,8514,,
4,1754,,
25,2631,,
0,4264,0.00041985511779785156,-0.0614013671875
22,5743,,
25,6014,,
21,8524,,
0,7647,6.139278411865234e-05,0.003856658935546875
16,1764,,
21,2108,,
17,4618,,
22,9126,,
22,2710,,
25,2981,,
13,712,,
11,4803,,
16,5147,,
21,5491,,
12,7657,,
17,8001,,
7,897,,
12,1241,,
17,1585,,
8,3751,,
13,4095,,
11,8186,,
16,8530,,
21,8874,,
11,1770,,
16,2114,,
2,3936,,
7,4280,,
12,4624,,
17,4968,,
3,6790,,
8,7134,,
13,7478,,
3,374,,
8,718,,
13,1062,,
11,5153,,
2,7319,,
7,7663,,
12,8007,,
2,903,,
7,1247,,
3,3757,,
8,4101,,
18,4819,,
23,5163,,
2,4286,,
19,7673,,
24,8017,,
3,7140,,
19,1257,,
24,1601,,
20,4111,,
18,8202,,
23,8546,,
18,1786,,
23,2130,,
14,4296,,
19,4640,,
24,4984,,
10,6806,,
15,7150,,
20,7494,,
10,390,,
15,734,,
20,1078,,
18,5169,,
9,3171,,
14,7679,,
19,8023,,
14,1263,,
19,1607,,
5,3429,,
10,3773,,
15,4117,,
20,4461,,
1,5939,,
6,6283,,
4,6210,,
9,6554,,
9,138,,
0,2304,-3.159046173095703e-06,-0.0023555755615234375
5,6812,,
10,7156,,
5,396,,
10,740,,
1,2906,,
6,3250,,
4,3177,,
9,3521,,
0,5687,-4.3272972106933594e-05,0.039825439453125
22,7166,,
1,6289,,
22,750,,
25,7437,,
4,6560,,
25,1021,,
0,9070,5.9604644775390625e-05,-0.0635986328125
21,3531,,
0,2654,-0.0007643699645996094,-0.05718994140625
22,4133,,
25,4404,,
16,6570,,
21,6914,,
16,154,,
21,498,,
12,2664,,
17,3008,,
22,7516,,
25,7787,,
13,5518,,
11,3193,,
16,3537,,
21,3881,,
7,5703,,
12,6047,,
17,6391,,
3,8213,,
8,8557,,
13,8901,,
3,1797,,
8,2141,,
13,2485,,
11,6576,,
16,6920,,
11,160,,
2,8742,,
7,9086,,
2,2326,,
7,2670,,
12,3014,,
3,5180,,
8,5524,,
13,5868,,
23,6586,,
2,5709,,
7,6053,,
23,170,,
3,8563,,
24,3024,,
3,2147,,
20,5534,,
18,3209,,
23,3553,,
14,5719,,
19,6063,,
24,6407,,
15,8573,,
20,8917,,
15,2157,,
20,2501,,
18,6592,,
23,6936,,
18,176,,
23,520,,
14,9102,,
14,2686,,
19,3030,,
24,3374,,
5,4852,,
10,5196,,
15,5540,,
20,5884,,
6,7706,,
6,1290,,
9,7977,,
4,1217,,
9,1561,,
14,6069,,
5,8235,,
10,8579,,
15,8923,,
5,1819,,
10,2163,,
15,2507,,
1,4329,,
6,4673,,
4,4600,,
9,4944,,
0,7110,0.0007734298706054688,0.04998779296875
0,694,-7.843971252441406e-05,0.0081024169921875
5,5202,,
1,7712,,
6,8056,,
22,2173,,
1,1296,,
4,7983,,
9,8327,,
25,2444,,
4,1567,,
25,8860,,
0,4077,-9.131431579589844e-05,-0.00579071044921875
